Log file open, 02/07/23 05:13:49
[2023.02.06-22.46.35:713][491]LogContentBrowser: Renaming the item being created (Deferred Item: NewSoundClass).
[2023.02.06-22.46.36:670][549]LogContentBrowser: Attempting asset rename: NewSoundClass -> S_Effects_Class
[2023.02.06-22.46.36:670][549]LogContentBrowser: End creating deferred item NewSoundClass
[2023.02.06-22.47.51:720][970]LogAssetEditorSubsystem: Opening Asset editor for SoundWave /Game/SkywardMuffin/Audio/S_Footstep.S_Footstep
[2023.02.06-22.47.51:739][970]LogAssetEditorSubsystem: Opening Asset editor for SoundWave /Game/SkywardMuffin/Audio/S_Pop.S_Pop
[2023.02.06-22.49.13:363][787]LogSlateStyle: Warning: Missing Resource from 'CoreStyle' Style: 'Unable to find Color 'PropertyEditor.AddColumnMessage.ColorAndOpacity'.'
[2023.02.06-22.50.31:008][ 53]LogContentBrowser: Deferred new asset file creation: NewSoundMix
[2023.02.06-22.50.31:017][ 53]LogContentBrowser: Creating deferred item: NewSoundMix
[2023.02.06-22.50.31:030][ 54]LogContentBrowser: Renaming the item being created (Deferred Item: NewSoundMix).
[2023.02.06-22.50.31:956][110]LogContentBrowser: Attempting asset rename: NewSoundMix -> S_Volume_Mix
[2023.02.06-22.50.31:957][110]LogContentBrowser: End creating deferred item NewSoundMix
[2023.02.06-22.50.48:414][438]LogAssetEditorSubsystem: Opening Asset editor for WidgetBlueprint /Game/SkywardMuffin/UI/WBP_Options.WBP_Options
[2023.02.06-22.50.48:415][438]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.06-22.50.48:423][438]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.06-22.50.48:432][438]LogSlate: Warning: The command 'UMGEditor.OpenAnimDrawer' has the same default chord as 'EditorViewport.Next' [Ctrl+Shift+Space Bar]
[2023.02.06-22.50.48:909][438]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.02.06-22.50.48:909][438]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.02.06-22.50.49:861][438]LogSlateStyle: Warning: Missing Resource from 'CoreStyle' Style: 'Unable to find SlateColor 'Foreground'.'
[2023.02.06-22.51.15:448][860]LogUObjectHash: Compacting FUObjectHashTables data took   1.55ms
[2023.02.06-22.51.15:449][860]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/SkywardMuffin/Maps/TutorialMap' took 0.054
[2023.02.06-22.51.15:449][860]OBJ SavePackage: Generating thumbnails for [2] asset(s) in package [/Game/SkywardMuffin/Blueprints/BP_Cloud] ([2] browsable assets)...
[2023.02.06-22.51.15:476][860]OBJ SavePackage:     Rendered thumbnail for [Blueprint /Game/SkywardMuffin/Blueprints/BP_Cloud.BP_Cloud]
[2023.02.06-22.51.15:476][860]OBJ SavePackage: Finished generating thumbnails for package [/Game/SkywardMuffin/Blueprints/BP_Cloud]
[2023.02.06-22.51.15:492][860]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/SkywardMuffin/Blueprints/BP_Cloud_Auto3
[2023.02.06-22.51.15:492][860]LogSavePackage: Moving '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/BP_Cloud_Auto33625900E48E1C55096F8E1B82F125170.tmp' to '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/Autosaves/Game/SkywardMuffin/Blueprints/BP_Cloud_Auto3.uasset'
[2023.02.06-22.51.15:493][860]OBJ SavePackage: Generating thumbnails for [1] asset(s) in package [/Game/SkywardMuffin/Audio/S_Music] ([1] browsable assets)...
[2023.02.06-22.51.15:500][860]OBJ SavePackage:     Rendered thumbnail for [SoundWave /Game/SkywardMuffin/Audio/S_Music.S_Music]
[2023.02.06-22.51.15:500][860]OBJ SavePackage: Finished generating thumbnails for package [/Game/SkywardMuffin/Audio/S_Music]
[2023.02.06-22.51.15:503][860]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/SkywardMuffin/Audio/S_Music_Auto3
[2023.02.06-22.51.15:503][860]LogSavePackage: Moving '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/S_Music_Auto313B323834FE19AA1F43DFF95AB3A5AE2.tmp' to '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/Autosaves/Game/SkywardMuffin/Audio/S_Music_Auto3.uasset'
[2023.02.06-22.51.15:504][860]OBJ SavePackage: Generating thumbnails for [1] asset(s) in package [/Game/SkywardMuffin/Audio/S_Pop] ([1] browsable assets)...
[2023.02.06-22.51.15:507][860]OBJ SavePackage:     Rendered thumbnail for [SoundWave /Game/SkywardMuffin/Audio/S_Pop.S_Pop]
[2023.02.06-22.51.15:507][860]OBJ SavePackage: Finished generating thumbnails for package [/Game/SkywardMuffin/Audio/S_Pop]
[2023.02.06-22.51.15:508][860]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/SkywardMuffin/Audio/S_Pop_Auto3
[2023.02.06-22.51.15:508][860]LogSavePackage: Moving '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/S_Pop_Auto30013F69C451162B1179491BABB63622E.tmp' to '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/Autosaves/Game/SkywardMuffin/Audio/S_Pop_Auto3.uasset'
[2023.02.06-22.51.15:509][860]OBJ SavePackage: Generating thumbnails for [1] asset(s) in package [/Game/SkywardMuffin/Audio/S_Rain] ([1] browsable assets)...
[2023.02.06-22.51.15:517][860]OBJ SavePackage:     Rendered thumbnail for [SoundWave /Game/SkywardMuffin/Audio/S_Rain.S_Rain]
[2023.02.06-22.51.15:517][860]OBJ SavePackage: Finished generating thumbnails for package [/Game/SkywardMuffin/Audio/S_Rain]
[2023.02.06-22.51.15:524][860]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/SkywardMuffin/Audio/S_Rain_Auto3
[2023.02.06-22.51.15:524][860]LogSavePackage: Moving '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/S_Rain_Auto3D8BE1D8B4ED70785FDC890A7AED7724C.tmp' to '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/Autosaves/Game/SkywardMuffin/Audio/S_Rain_Auto3.uasset'
[2023.02.06-22.51.15:524][860]OBJ SavePackage: Generating thumbnails for [1] asset(s) in package [/Game/SkywardMuffin/Audio/S_Footstep] ([1] browsable assets)...
[2023.02.06-22.51.15:528][860]OBJ SavePackage:     Rendered thumbnail for [SoundWave /Game/SkywardMuffin/Audio/S_Footstep.S_Footstep]
[2023.02.06-22.51.15:528][860]OBJ SavePackage: Finished generating thumbnails for package [/Game/SkywardMuffin/Audio/S_Footstep]
[2023.02.06-22.51.15:529][860]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/SkywardMuffin/Audio/S_Footstep_Auto3
[2023.02.06-22.51.15:529][860]LogSavePackage: Moving '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/S_Footstep_Auto3E85ED504475D54EAEE2B47BC5C8DF8E7.tmp' to '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/Autosaves/Game/SkywardMuffin/Audio/S_Footstep_Auto3.uasset'
[2023.02.06-22.51.15:530][860]LogFileHelpers: Auto-saving content packages took 0.081
[2023.02.06-22.54.41:361][116]BlueprintLog: New page: Compile WBP_Options
[2023.02.06-22.54.41:422][116]LogUObjectHash: Compacting FUObjectHashTables data took   1.77ms
[2023.02.06-22.54.50:295][268]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.06-22.54.50:300][268]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.06-22.54.50:300][268]PIE: New page: PIE session: TutorialMap (Feb 7, 2023, 12:54:50 PM)
[2023.02.06-22.54.50:300][268]LogPlayLevel: Creating play world package: /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap
[2023.02.06-22.54.50:304][268]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003551s)
[2023.02.06-22.54.50:304][268]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/SkywardMuffin/Maps/TutorialMap.TutorialMap to /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.003594s)
[2023.02.06-22.54.50:304][268]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.06-22.54.50:305][268]LogAIModule: Creating AISystem for world TutorialMap
[2023.02.06-22.54.50:305][268]LogPlayLevel: PIE: World Init took: (0.001094s)
[2023.02.06-22.54.50:342][268]LogUObjectHash: Compacting FUObjectHashTables data took   1.07ms
[2023.02.06-22.54.50:344][268]LogAudio: Display: Creating Audio Device:                 Id: 11, Scope: Unique, Realtime: True
[2023.02.06-22.54.50:344][268]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.06-22.54.50:344][268]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.06-22.54.50:344][268]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.06-22.54.50:344][268]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.06-22.54.50:344][268]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.02.06-22.54.50:344][268]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.06-22.54.50:344][268]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.02.06-22.54.50:344][268]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.06-22.54.50:344][268]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.06-22.54.50:344][268]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.06-22.54.50:344][268]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.06-22.54.50:346][268]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.06-22.54.50:567][268]LogAudioMixer: Display: Using Audio Hardware Device Headphones (Realtek(R) Audio)
[2023.02.06-22.54.50:567][268]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.06-22.54.50:567][268]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.06-22.54.50:567][268]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.06-22.54.50:568][268]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=11
[2023.02.06-22.54.50:568][268]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=11
[2023.02.06-22.54.50:570][268]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=11
[2023.02.06-22.54.50:570][268]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=11
[2023.02.06-22.54.50:570][268]LogInit: FAudioDevice initialized.
[2023.02.06-22.54.50:570][268]LogAudio: Display: Audio Device (ID: 11) registered with world 'TutorialMap'.
[2023.02.06-22.54.50:573][268]LogLoad: Game class is 'GM_Tutorial_C'
[2023.02.06-22.54.50:574][268]LogWorld: Bringing World /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 60) at 2023.02.07-05.54.50
[2023.02.06-22.54.50:574][268]LogWorld: Bringing up level for play took: 0.000849
[2023.02.06-22.54.50:576][268]LogOnline: OSS: Created online subsystem instance for: :Context_23
[2023.02.06-22.54.50:581][268]Cmd: ShowFlag.Tonemapper 0
[2023.02.06-22.54.50:582][268]ShowFlag.Tonemapper = "0"
[2023.02.06-22.54.50:582][268]LogViewport: Display: Viewport MouseLockMode Changed, LockOnCapture -> LockAlways
[2023.02.06-22.54.50:582][268]LogViewport: Display: Viewport HideCursorDuringCapture Changed, False -> True
[2023.02.06-22.54.50:582][268]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> CaptureDuringMouseDown
[2023.02.06-22.54.50:582][268]PIE: Server logged in
[2023.02.06-22.54.50:583][268]PIE: Play in editor total start time 0.283 seconds.
[2023.02.06-22.55.21:759][133]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-22.55.21:759][133]LogWorld: BeginTearingDown for /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap
[2023.02.06-22.55.21:759][133]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.02.06-22.55.21:759][133]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-22.55.21:765][133]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.06-22.55.21:770][133]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-22.55.21:815][133]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.06-22.55.21:815][133]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=11
[2023.02.06-22.55.21:817][133]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=11
[2023.02.06-22.55.21:825][133]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-22.55.21:828][133]LogUObjectHash: Compacting FUObjectHashTables data took   1.85ms
[2023.02.06-22.55.21:896][134]LogPlayLevel: Display: Destroying online subsystem :Context_23
[2023.02.06-22.55.27:722][297]LogUObjectHash: Compacting FUObjectHashTables data took   1.47ms
[2023.02.06-22.55.27:726][297]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.06-22.55.27:826][297]LogUObjectHash: Compacting FUObjectHashTables data took   0.51ms
[2023.02.06-22.55.27:837][297]LogSavePackage: Moving output files for package: /Game/SkywardMuffin/Maps/TutorialMap
[2023.02.06-22.55.27:837][297]LogSavePackage: Moving '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/TutorialMap5C8E3A4141571148D9E536981C2B50B8.tmp' to '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Content/SkywardMuffin/Maps/TutorialMap.umap'
[2023.02.06-22.55.27:845][297]LogFileHelpers: No new changes to save!
[2023.02.06-22.55.27:845][297]LogFileHelpers: Saving map 'TutorialMap' took 0.057
[2023.02.06-22.55.27:861][297]LogSavePackage: Moving output files for package: /Game/SkywardMuffin/Blueprints/BP_Cloud
[2023.02.06-22.55.27:861][297]LogSavePackage: Moving '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/BP_Cloud3D8D2E594409EE866048C39A5893A791.tmp' to '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Content/SkywardMuffin/Blueprints/BP_Cloud.uasset'
[2023.02.06-22.55.27:864][297]LogSavePackage: Moving output files for package: /Game/SkywardMuffin/Characters/Muffin/SK_Muffin_Walk
[2023.02.06-22.55.27:865][297]LogSavePackage: Moving '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/SK_Muffin_Walk57779D5A446339D81344F0BB2919C632.tmp' to '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Content/SkywardMuffin/Characters/Muffin/SK_Muffin_Walk.uasset'
[2023.02.06-22.55.27:870][297]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/SkywardMuffin/UI/WBP_Options" FILE="../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Content/SkywardMuffin/UI/WBP_Options.uasset" SILENT=true
[2023.02.06-22.55.27:877][297]LogSavePackage: Moving output files for package: /Game/SkywardMuffin/UI/WBP_Options
[2023.02.06-22.55.27:877][297]LogSavePackage: Moving '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/WBP_OptionsC69100AF4A0098E159E04E8147B57DA3.tmp' to '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Content/SkywardMuffin/UI/WBP_Options.uasset'
[2023.02.06-22.55.27:878][297]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/SkywardMuffin/Audio/S_Music" FILE="../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Content/SkywardMuffin/Audio/S_Music.uasset" SILENT=true
[2023.02.06-22.55.27:881][297]LogSavePackage: Moving output files for package: /Game/SkywardMuffin/Audio/S_Music
[2023.02.06-22.55.27:881][297]LogSavePackage: Moving '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/S_MusicA9A7CD0B411E6D907DDAF28AFD1E0F8A.tmp' to '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Content/SkywardMuffin/Audio/S_Music.uasset'
[2023.02.06-22.55.27:883][297]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/SkywardMuffin/Audio/S_Pop" FILE="../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Content/SkywardMuffin/Audio/S_Pop.uasset" SILENT=true
[2023.02.06-22.55.27:884][297]LogSavePackage: Moving output files for package: /Game/SkywardMuffin/Audio/S_Pop
[2023.02.06-22.55.27:884][297]LogSavePackage: Moving '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/S_PopB07D04614716BB2A8AC720803AD28427.tmp' to '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Content/SkywardMuffin/Audio/S_Pop.uasset'
[2023.02.06-22.55.27:886][297]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/SkywardMuffin/Audio/S_Rain" FILE="../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Content/SkywardMuffin/Audio/S_Rain.uasset" SILENT=true
[2023.02.06-22.55.27:889][297]LogSavePackage: Moving output files for package: /Game/SkywardMuffin/Audio/S_Rain
[2023.02.06-22.55.27:889][297]LogSavePackage: Moving '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/S_Rain4A94AC0A49E9BAE7B21B4D97895FC932.tmp' to '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Content/SkywardMuffin/Audio/S_Rain.uasset'
[2023.02.06-22.55.27:890][297]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/SkywardMuffin/Audio/S_Footstep" FILE="../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Content/SkywardMuffin/Audio/S_Footstep.uasset" SILENT=true
[2023.02.06-22.55.27:891][297]LogSavePackage: Moving output files for package: /Game/SkywardMuffin/Audio/S_Footstep
[2023.02.06-22.55.27:892][297]LogSavePackage: Moving '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/S_FootstepBB4A11594F21885918A824BE3ADD7F10.tmp' to '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Content/SkywardMuffin/Audio/S_Footstep.uasset'
[2023.02.06-22.55.27:893][297]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/SkywardMuffin/Audio/S_Pop_Cue" FILE="../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Content/SkywardMuffin/Audio/S_Pop_Cue.uasset" SILENT=true
[2023.02.06-22.55.27:894][297]LogSavePackage: Moving output files for package: /Game/SkywardMuffin/Audio/S_Pop_Cue
[2023.02.06-22.55.27:894][297]LogSavePackage: Moving '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/S_Pop_CueE2EA3553422FBFC08053C2A55FBC5D76.tmp' to '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Content/SkywardMuffin/Audio/S_Pop_Cue.uasset'
[2023.02.06-22.55.27:896][297]LogSavePackage: Moving output files for package: /Game/SkywardMuffin/Audio/S_Music_Class
[2023.02.06-22.55.27:896][297]LogSavePackage: Moving '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/S_Music_ClassE0D4057B4CFFBFCE9DA96C9097F1CB30.tmp' to '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Content/SkywardMuffin/Audio/S_Music_Class.uasset'
